OTU ID	AJ414	AP114	AS114	AT414	JJ114	JJ415	JJ515	JP315	JP414	JP515	JS115	JS415	JT115	JT314	JT415	OJ415	OJ514	OJ515	OJ615	OP315	OP515	OP614	OP615	OS115	OS214	OS415	OS615	OT115	OT414	OT415	OT515	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
OTU1682	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	0	GSL|100.0|KJ663840|SH194391.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Phacidiales,f:Phacidiaceae,g:Phacidium	Phacidium	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
OTU1691	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	SS|0.7500|KM879333|SH487502.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Acarosporales,f:Acarosporaceae	Acarosporaceae	9	Symbiotroph	Lichenized	Highly Probable	Thallus	NULL	Lichenized with green algae, usually on rocks and often in nutrient-enriched habitats (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
OTU1708	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.9|MF532301|SH220112.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Entolomataceae,g:Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph	Possible	Agaricoid	NULL	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 (ECM/(not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 (sensu stricto); http://mycorrhizas.info/ecmf.html (ECM/(not ECM)
OTU1734	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.5800|FJ491806|SH209392.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Talaromyces	Talaromyces	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
OTU1818	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	GS|100.0|AY558802|SH178809.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Rhizopogonaceae,g:Rhizopogon,s:Rhizopogon roseolus	Rhizopogon	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Gasteroid	Hypogeous	Common name - false truffle	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
OTU1850	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.6|JX460856|SH196431.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Stereaceae,g:Stereum	Stereum	13	Saprotroph	Undefined Saprotroph	Probable	NULL	White Rot	NULL	Tedersoo L, et al. 2014. Science 346:1256688
OTU1854	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.6|KF221465|SH221826.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Coniosporium	Coniosporium	13	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	 The genus comprises environmental fungi forming black spots or patches on plant leaves, bamboo surface, rotten wood, and recently particularly on rock surfaces-Species are repeatedly isolated from human skin and nails and eventually causing mild cutaneous infections (Li et al. 2008)	Li DM, et al. 2008. Studies in Mycology 61:131-136
OTU2018	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GSL|100.0|AB040332|SH178717.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Erysiphales,f:Erysiphaceae,g:Podosphaera	Podosphaera	13	Pathotroph	Plant Pathogen	Probable	Microfungus	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
OTU2147	0	1	0	1	2	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|FJ004300|SH207147.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium glandicola	Eurotiales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158
OTU2248	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	GSL|100.0|AB074991|SH216041.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus	Eurotiales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158
OTU986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	0	0	0	0	0	US|0.5644|KF222035|SH221826.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU989	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	SS|0.7400|KC834057|SH032313.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales	-	-	-	-	-	-	-	Unassigned	-
OTU999	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.9|KF221795|SH221826.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1000	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	US|0.6645|JN053498|SH211678.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1016	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	GS|97.6|AY843181|SH004348.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1028	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.1|JN904316|SH022043.07FU;k:Fungi,p:Ascomycota	-	-	-	-	-	-	-	Unassigned	-
OTU1047	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	US|0.7200|None;k:Fungi,p:Ascomycota	-	-	-	-	-	-	-	Unassigned	-
OTU1055	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	GS|97.1|JX421713|SH201674.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales	-	-	-	-	-	-	-	Unassigned	-
OTU1068	0	0	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.6940|KF000525|SH195391.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	-	-	-	-	-	-	-	Unassigned	-
OTU1075	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	US|0.5535|KF617804|SH019529.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1078	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	US|0.7384|None;k:Fungi,p:Ascomycota	-	-	-	-	-	-	-	Unassigned	-
OTU1083	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.4|GU212410|SH203756.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales	-	-	-	-	-	-	-	Unassigned	-
OTU1090	5	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|AY843157|SH205426.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1100	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	SS|0.7500|KP714639|SH198655.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	-	-	-	-	-	-	-	Unassigned	-
OTU1133	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9998|EF159216|SH189928.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1141	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	US|0.7836|JN906779|SH212425.07FU;k:Fungi,p:Basidiomycota	-	-	-	-	-	-	-	Unassigned	-
OTU1145	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KF221678|SH221826.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1146	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	US|0.0736|EU144567|SH186931.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	-	-	-	-	-	-	-	Unassigned	-
OTU1163	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KF221582|SH221826.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
OTU1166	0	1	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	SS|0.0100|KC966025|SH214177.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae,g:Oleoguttula	-	-	-	-	-	-	-	Unassigned	-
OTU1207	0	0	0	2	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|JN904485|SH212425.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1211	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	GS|100.0|HQ871907|SH195343.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	-	-	-	-	-	-	-	Unassigned	-
OTU1218	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7866|KX811212|SH193471.07FU;k:Fungi,p:Basidiomycota	-	-	-	-	-	-	-	Unassigned	-
OTU1220	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.5100|HM240188|SH030397.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales	-	-	-	-	-	-	-	Unassigned	-
OTU1255	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	US|0.7961|MF534512|SH220112.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1257	1	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9969|EF159518|SH189928.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1262	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9300|KC455903|SH021957.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Filobasidiaceae,g:Heterocephalacria,s:Heterocephalacria arrabidensis	-	-	-	-	-	-	-	Unassigned	-
OTU1327	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9886|EU848215|SH212863.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	-	-	-	-	-	-	-	Unassigned	-
OTU1328	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.9|KF297192|SH203189.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	-	-	-	-	-	-	-	Unassigned	-
OTU1329	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.4894|KC867856|SH204963.07FU;k:Fungi,p:Ascomycota	-	-	-	-	-	-	-	Unassigned	-
OTU1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	US|0.7736|None;k:Fungi,p:Basidiomycota	-	-	-	-	-	-	-	Unassigned	-
OTU1366	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	SS|1.0000|JN905624|SH022043.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1369	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	0	US|0.7342|None;k:Fungi,p:Ascomycota	-	-	-	-	-	-	-	Unassigned	-
OTU1375	0	1	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	SS|1.0000|JN905696|SH022043.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1383	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	US|0.6124|LC085191|SH005857.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1389	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	US|0.7033|KJ411449|SH457497.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1408	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	US|0.9999|KM104105|SH494280.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1409	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7206|LN714521|SH198027.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes	-	-	-	-	-	-	-	Unassigned	-
OTU1411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	1	1	0	GS|100.0|MF528387|SH220112.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales	-	-	-	-	-	-	-	Unassigned	-
OTU1431	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.0|MF966091|SH193471.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	3	US|0.7928|None;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1472	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	GS|97.1|JF945738|SH183422.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	-	-	-	-	-	-	-	Unassigned	-
OTU1543	0	0	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	US|0.7436|None;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1555	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	GS|100.0|JN906773|SH212425.07FU;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora	-	-	-	-	-	-	-	Unassigned	-
OTU1561	0	0	0	0	0	3	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.4851|JF945512|SH183422.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1565	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	SS|0.7700|FR682161|SH023317.07FU;k:Fungi,p:Ascomycota	-	-	-	-	-	-	-	Unassigned	-
OTU1566	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	US|0.9950|JN905635|SH212425.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1581	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	US|0.6681|None;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1597	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	US|0.9987|KF222197|SH221826.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1609	1	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7322|DQ979714|SH183985.07FU;k:Fungi,p:Ascomycota	-	-	-	-	-	-	-	Unassigned	-
OTU1615	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	GS|99.5|KF274164|SH199452.07FU;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae	-	-	-	-	-	-	-	Unassigned	-
OTU1618	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	SS|0.7700|AM260819|SH208594.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1623	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	SS|0.7900|EU057904|SH011370.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Pertusariales	-	-	-	-	-	-	-	Unassigned	-
OTU1648	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	GS|99.6|JN904715|SH212425.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	US|0.9997|KF221679|SH221826.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	US|0.9998|JX136389|SH187536.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1718	0	1	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9937|JX978256|SH200066.07FU;k:Fungi,p:Ascomycota	-	-	-	-	-	-	-	Unassigned	-
OTU1789	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KF222269|SH221826.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1906	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	GS|97.5|GQ153215|SH184176.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae	-	-	-	-	-	-	-	Unassigned	-
OTU1964	0	0	0	0	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.0|AY843045|SH014451.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,g:Catenulomyces,s:Catenulomyces convolutus	-	-	-	-	-	-	-	Unassigned	-
OTU2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	0	0	0	0	SS|0.3800|KF359573|SH217842.07FU;k:Fungi,p:Ascomycota	-	-	-	-	-	-	-	Unassigned	-
OTU2069	0	0	0	0	2	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|LC204393|SH220112.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU2149	0	4	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9865|JN906939|SH212425.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU2203	0	0	0	0	2	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	GS|99.0|KF221611|SH221826.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1049	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	GS|100.0|KM113758|SH181879.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Saitozyma,s:Saitozyma podzolica	Tremellales	7	Pathotroph-Saprotroph-Symbiotroph	Fungal Parasite-Undefined Saprotroph	Possible	Tremelloid-Yeast	NULL	The order contains both teleomorphic and anamorphic species, most of the latter being yeasts	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158
OTU1057	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	SS|0.9900|AF444320|SH468799.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cuniculitrema,s:Cuniculitrema polymorpha	Tremellales	7	Pathotroph-Saprotroph-Symbiotroph	Fungal Parasite-Undefined Saprotroph	Possible	Tremelloid-Yeast	NULL	The order contains both teleomorphic and anamorphic species, most of the latter being yeasts	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158
OTU1161	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|FJ037732|SH209388.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Talaromyces	Talaromyces	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
OTU1164	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9280|KT949897|SH526174.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Clypeosphaeria	Clypeosphaeria	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
OTU1185	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	GSL|100.0|MF668255|SH193471.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia	Phlebia	13	Saprotroph	Wood Saprotroph	Highly Probable	Corticioid	White Rot	NULL	Kirk PM, et al. 2008. Dictionary of the Fungi 10th ed. Wallingford, CABI
OTU1191	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	GS|100.0|EU718113|SH002382.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Pisolithaceae,g:Pisolithus	Pisolithus	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Gasteroid	NULL	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
OTU1194	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	SS|0.0300|FR718483|SH005164.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	Tremellales	7	Pathotroph-Saprotroph-Symbiotroph	Fungal Parasite-Undefined Saprotroph	Possible	Tremelloid-Yeast	NULL	The order contains both teleomorphic and anamorphic species, most of the latter being yeasts	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158
OTU1199	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|JX975973|SH196182.07FU;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella,s:Mortierella reticulata	Mortierellaceae	9	Saprotroph-Symbiotroph	Endophyte-Soil Saprotroph-Undefined Saprotroph	Possible	Microfungus	NULL	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
OTU1232	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	GS|100.0|GQ398249|SH184512.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Tomentella,s:Tomentella sublilacina	Tomentella	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Corticioid	NULL	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
OTU1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	1	0	0	0	0	1	US|0.9893|KC965583|SH027077.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	Hypocreales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158
OTU1268	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|AF065849|SH219668.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Venturiaceae,g:Venturia,s:Venturia carpophila	Venturia	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)
